i_trial,n_agents,t,failed_count,converged,objective_val,N,dt,radius,        centralized,t_solve, t_solve_step, dist_to_goal
2,7,3.5000000000000018,29,False,None,15,0.1,0.3,False,None,0.19308945080041287,[0.026 0.058 0.019 0.043 0.057 1.295 1.571],
3,7,3.2000000000000015,0,True,[17722.628],15,0.1,0.3,True,76.18207940005232,2.054889125007321,[0.052 0.092 0.076 0.084 0.039 0.07  0.052],
3,7,3.3000000000000016,0,True,[18308.852],15,0.1,0.3,False,61.655838100006804,0.1872696986994444,[0.047 0.092 0.077 0.084 0.032 0.064 0.048],
4,7,3.5000000000000018,0,False,[9973.863],15,0.1,0.3,True,157.61625099997036,4.177907174280179,[0.058 0.036 0.015 0.027 0.045 0.101 0.032],
4,7,3.5000000000000018,31,False,None,15,0.1,0.3,False,None,0.09918777686582247,[0.045 0.037 0.015 1.595 1.286 1.839 1.147],
5,7,3.0000000000000013,0,True,[13909.522],15,0.1,0.3,True,111.01432810002007,3.3780791333449693,[0.08  0.079 0.094 0.076 0.076 0.043 0.077],
5,7,3.5000000000000018,32,False,None,15,0.1,0.3,False,None,0.5112324618911814,[1.603 1.562 1.208 2.019 1.754 1.478 1.485],
6,7,2.9000000000000012,0,True,[10019.423],15,0.1,0.3,True,82.99788659997284,2.536491875849857,[0.086 0.04  0.062 0.082 0.062 0.035 0.098],
6,7,3.0000000000000013,0,True,[10214.088],15,0.1,0.3,False,51.48638400004711,0.17667930952295482,[0.079 0.037 0.058 0.077 0.058 0.031 0.095],
7,7,0,1,False,None,15,0.1,0.3,True,None,
7,7,3.5000000000000018,35,False,None,15,0.1,0.3,False,None,0.03357940856699965,[0.081 1.362 1.699 1.403 1.497 1.739 1.318],
8,7,3.2000000000000015,0,True,[17191.382],15,0.1,0.3,True,68.74714760005008,1.8211725781366113,[0.084 0.05  0.082 0.093 0.038 0.069 0.037],
8,7,3.3000000000000016,0,True,[17632.441],15,0.1,0.3,False,53.18251750001218,0.16052878485010832,[0.076 0.047 0.08  0.091 0.036 0.066 0.033],
9,7,3.2000000000000015,0,True,[12488.733],15,0.1,0.3,True,77.94520499999635,2.1087763750037993,[0.053 0.043 0.036 0.095 0.067 0.04  0.048],
9,7,3.2000000000000015,0,True,[12703.468],15,0.1,0.3,False,75.42156719998457,0.2546366861643037,[0.054 0.046 0.035 0.1   0.072 0.041 0.049],
10,7,0,1,False,None,15,0.1,0.3,True,None,
10,7,3.5000000000000018,35,False,None,15,0.1,0.3,False,None,0.03563238428905606,[0.045 0.053 1.348 1.265 1.594 1.527 1.735],
11,7,3.5000000000000018,0,False,[9966.899],15,0.1,0.3,True,110.56610259995796,2.827680325707687,[0.063 0.106 0.164 0.046 0.066 0.1   0.115],
11,7,3.5000000000000018,24,False,None,15,0.1,0.3,False,None,0.2390115471975878,[0.063 0.052 1.506 1.408 1.467 1.226 1.278],
12,7,3.1000000000000014,0,True,[18390.685],15,0.1,0.3,True,93.06268410000484,2.6772410128896516,[0.039 0.098 0.085 0.084 0.062 0.091 0.065],
12,7,3.2000000000000015,0,True,[18868.093],15,0.1,0.3,False,62.72101859992836,0.2041487803554836,[0.036 0.097 0.081 0.078 0.059 0.087 0.06 ],
13,7,3.0000000000000013,0,True,[9929.689],15,0.1,0.3,True,58.03571710002143,1.6146147433435545,[0.04  0.07  0.1   0.022 0.076 0.063 0.017],
13,7,3.1000000000000014,0,True,[10180.628],15,0.1,0.3,False,70.31699580000713,0.22715157235399627,[0.036 0.068 0.097 0.02  0.073 0.059 0.015],
14,7,0,1,False,None,15,0.1,0.3,True,None,
14,7,3.5000000000000018,35,False,None,15,0.1,0.3,False,None,0.14896792095331918,[0.044 0.034 0.037 1.932 1.535 1.508 1.792],
15,7,2.800000000000001,0,True,[10388.144],15,0.1,0.3,True,73.6523796999827,2.306494428564162,[0.057 0.079 0.079 0.078 0.091 0.081 0.079],
15,7,3.5000000000000018,34,False,None,15,0.1,0.3,False,None,0.05579794145745748,[0.028 1.192 1.662 1.403 1.478 1.484 1.386],
16,7,0,1,False,None,15,0.1,0.3,True,None,
16,7,3.5000000000000018,35,False,None,15,0.1,0.3,False,None,0.129529469526772,[0.06  0.047 0.027 1.189 1.336 0.83  1.547],
17,7,3.0000000000000013,0,True,[8862.505],15,0.1,0.3,True,80.48862639989238,2.353829883337797,[0.091 0.071 0.066 0.024 0.04  0.031 0.063],
17,7,3.5000000000000018,33,False,None,15,0.1,0.3,False,None,0.10339735205562735,[0.055 0.045 0.041 0.015 0.967 1.496 1.101],
18,7,2.800000000000001,0,True,[7021.705],15,0.1,0.3,True,61.69527089991607,1.871855053568392,[0.03  0.036 0.066 0.038 0.08  0.071 0.097],
18,7,2.9000000000000012,0,True,[7076.55],15,0.1,0.3,False,66.55039749993011,0.23856608867312648,[0.027 0.032 0.06  0.034 0.074 0.065 0.091],
19,7,3.3000000000000016,0,True,[18413.119],15,0.1,0.3,True,88.13060759997461,2.3483825605891813,[0.025 0.035 0.045 0.066 0.051 0.092 0.091],
19,7,3.4000000000000017,0,True,[19280.187],15,0.1,0.3,False,62.76940200000536,0.1940884680708307,[0.023 0.032 0.042 0.063 0.048 0.093 0.094],
20,7,3.0000000000000013,0,True,[13584.068],15,0.1,0.3,True,66.5425001999829,1.8980312066579548,[0.066 0.046 0.089 0.093 0.082 0.06  0.064],
20,7,3.1000000000000014,0,True,[13872.177],15,0.1,0.3,False,48.607880800031126,0.1546261483907468,[0.06  0.042 0.085 0.091 0.077 0.055 0.06 ],
21,7,0,1,False,None,15,0.1,0.3,True,None,
21,7,3.5000000000000018,35,False,None,15,0.1,0.3,False,None,0.03467821714335254,[0.039 1.264 0.939 1.459 1.477 1.881 1.648],
22,7,0.5,1,False,None,15,0.1,0.3,True,None,
22,7,3.5000000000000018,0,True,[16998.249],15,0.1,0.3,False,96.43759489990771,0.30034567755171837,[0.059 0.092 0.048 0.021 0.044 0.052 0.012],
23,7,2.9000000000000012,0,True,[12550.277],15,0.1,0.3,True,65.33646739996038,1.932992262063259,[0.082 0.051 0.095 0.024 0.089 0.087 0.09 ],
23,7,2.9000000000000012,0,True,[12791.703],15,0.1,0.3,False,65.2589839999564,0.23051541132664335,[0.082 0.052 0.099 0.024 0.094 0.093 0.095],
24,7,3.1000000000000014,0,True,[13298.783],15,0.1,0.3,True,74.15342769993003,2.0733911774098694,[0.053 0.071 0.094 0.034 0.089 0.055 0.041],
24,7,3.5000000000000018,25,False,None,15,0.1,0.3,False,None,0.23088978353120826,[0.036 0.049 0.067 0.023 1.475 1.782 1.719],
25,7,3.2000000000000015,0,True,[17887.404],15,0.1,0.3,True,117.27071630000137,3.341870324988122,[0.046 0.061 0.063 0.091 0.075 0.066 0.073],
25,7,3.5000000000000018,31,False,None,15,0.1,0.3,False,None,0.21763980001144642,[1.274 1.294 1.799 1.222 1.44  1.409 1.73 ],
26,7,3.5000000000000018,0,False,[13305.821],15,0.1,0.3,True,123.92738280002959,3.209732985712721,[0.129 0.031 0.034 0.085 0.112 0.072 0.083],
26,7,3.5000000000000018,24,False,None,15,0.1,0.3,False,None,0.16904280791842924,[0.04  1.309 1.617 1.46  1.573 1.848 1.406],
27,7,0,1,False,None,15,0.1,0.3,True,None,
27,7,3.5000000000000018,35,False,None,15,0.1,0.3,False,None,nan,[1.27  1.353 1.548 1.725 1.911 1.982 1.397],
28,7,3.1000000000000014,0,True,[12875.925],15,0.1,0.3,True,115.24296149995644,3.385076003220503,[0.071 0.052 0.075 0.039 0.042 0.098 0.071],
28,7,3.5000000000000018,30,False,None,15,0.1,0.3,False,None,0.15916071679722518,[0.048 0.036 0.056 1.726 1.374 2.126 1.51 ],
29,7,3.1000000000000014,0,True,[13302.434],15,0.1,0.3,True,63.2040977999568,1.716718222589172,[0.058 0.064 0.06  0.061 0.092 0.041 0.073],
29,7,3.2000000000000015,0,True,[13627.525],15,0.1,0.3,False,75.21330609999131,0.24909088392762765,[0.052 0.06  0.058 0.057 0.092 0.037 0.068],
30,7,2.9000000000000012,0,True,[7817.997],15,0.1,0.3,True,85.7889140000334,2.6314164689412856,[0.03  0.053 0.059 0.019 0.088 0.054 0.092],
30,7,3.5000000000000018,27,False,None,15,0.1,0.3,False,None,0.5463457875053531,[1.373 1.495 1.552 1.71  1.661 1.594 1.741],
31,7,0,1,False,None,15,0.1,0.3,True,None,
31,7,3.5000000000000018,35,False,None,15,0.1,0.3,False,None,nan,[1.403 1.654 1.109 1.35  1.276 1.396 1.4  ],
32,7,3.0000000000000013,0,True,[9862.91],15,0.1,0.3,True,92.64146069996059,2.7660833466681654,[0.058 0.047 0.051 0.037 0.096 0.036 0.085],
32,7,3.5000000000000018,32,False,None,15,0.1,0.3,False,None,0.21858424905968724,[0.029 1.723 1.682 1.667 1.957 1.312 1.55 ],
33,7,3.0000000000000013,0,True,[12912.403],15,0.1,0.3,True,70.11550029995851,2.0064498999815745,[0.09  0.065 0.051 0.06  0.052 0.082 0.091],
33,7,3.0000000000000013,0,True,[13078.863],15,0.1,0.3,False,70.20539190003183,0.23672546714632994,[0.091 0.066 0.051 0.062 0.052 0.084 0.097],
34,7,3.2000000000000015,0,True,[14459.166],15,0.1,0.3,True,96.05409690004308,2.669106303128501,[0.046 0.05  0.098 0.046 0.042 0.052 0.08 ],
34,7,3.5000000000000018,28,False,None,15,0.1,0.3,False,None,0.07607739619201138,[0.045 0.039 1.736 1.535 1.254 1.496 1.596],
35,7,3.2000000000000015,0,True,[13982.],15,0.1,0.3,True,83.90997670008801,2.2981008093738637,[0.075 0.04  0.036 0.091 0.044 0.033 0.079],
35,7,3.2000000000000015,0,True,[14197.876],15,0.1,0.3,False,83.57282579992898,0.27957972901484546,[0.075 0.042 0.036 0.096 0.044 0.033 0.085],
36,7,0,1,False,None,15,0.1,0.3,True,None,
36,7,3.5000000000000018,35,False,None,15,0.1,0.3,False,None,0.2167999599968815,[0.04  0.063 0.039 0.076 1.741 1.493 1.035],
37,7,3.2000000000000015,0,True,[19185.854],15,0.1,0.3,True,69.49276850000024,1.8447826062511012,[0.035 0.095 0.009 0.092 0.074 0.086 0.053],
37,7,3.5000000000000018,29,False,None,15,0.1,0.3,False,None,0.06434723480805,[0.026 0.078 0.007 0.075 1.675 1.594 1.368],
38,7,3.1000000000000014,0,True,[14139.042],15,0.1,0.3,True,70.10252049996052,1.938199548388741,[0.083 0.029 0.033 0.091 0.065 0.068 0.079],
38,7,3.1000000000000014,0,True,[14368.617],15,0.1,0.3,False,41.85771469993051,0.1304451700461994,[0.085 0.029 0.033 0.094 0.066 0.071 0.088],
39,7,3.4000000000000017,0,True,[14588.404],15,0.1,0.3,True,75.71225059998687,1.9020307147122153,[0.091 0.023 0.013 0.016 0.028 0.073 0.062],
39,7,3.4000000000000017,0,True,[14884.924],15,0.1,0.3,False,60.31869750004262,0.17912064495637325,[0.091 0.024 0.013 0.016 0.028 0.08  0.066],
40,7,3.2000000000000015,0,True,[14059.675],15,0.1,0.3,True,76.12604110001121,2.047403928139829,[0.038 0.065 0.097 0.031 0.047 0.041 0.077],
40,7,3.3000000000000016,0,True,[14332.519],15,0.1,0.3,False,52.441118200076744,0.1580697411239889,[0.035 0.06  0.094 0.028 0.044 0.038 0.074],
41,7,3.0000000000000013,0,True,[12659.173],15,0.1,0.3,True,74.7827334998874,2.167226543320188,[0.044 0.048 0.042 0.096 0.056 0.09  0.094],
41,7,3.1000000000000014,0,True,[13033.711],15,0.1,0.3,False,59.2340489999624,0.19503568064567336,[0.04  0.045 0.038 0.096 0.053 0.085 0.091],
42,7,2.9000000000000012,0,True,[11215.9],15,0.1,0.3,True,63.72412880009506,1.8606129517128434,[0.051 0.029 0.096 0.06  0.092 0.074 0.087],
42,7,3.0000000000000013,0,True,[11440.031],15,0.1,0.3,False,37.30010290001519,0.11676197047511648,[0.046 0.027 0.092 0.056 0.089 0.07  0.082],
43,7,3.5000000000000018,0,False,[13088.383],15,0.1,0.3,True,132.26381300005596,3.4509905314339058,[0.039 0.105 0.069 0.056 0.043 0.088 0.092],
43,7,3.5000000000000018,0,False,None,15,0.1,0.3,False,None,0.4659554416332774,[0.039 0.107 0.071 0.057 0.045 0.089 0.095],
44,7,3.3000000000000016,0,True,[15306.119],15,0.1,0.3,True,117.61618019989692,3.240775624244248,[0.042 0.055 0.049 0.095 0.068 0.044 0.031],
44,7,3.5000000000000018,29,False,None,15,0.1,0.3,False,None,0.0826121697639108,[0.031 0.036 0.034 1.829 1.671 1.582 1.658],
45,7,0,1,False,None,15,0.1,0.3,True,None,
45,7,3.5000000000000018,35,False,None,15,0.1,0.3,False,None,0.14043097428179213,[0.105 0.043 0.019 1.624 1.427 1.391 1.86 ],
46,7,2.9000000000000012,0,True,[11776.371],15,0.1,0.3,True,73.46342280006502,2.205107337923656,[0.048 0.092 0.065 0.062 0.082 0.098 0.066],
46,7,3.5000000000000018,29,False,None,15,0.1,0.3,False,None,0.14160420951555439,[1.554 0.983 1.79  1.676 1.67  1.302 1.442],
47,7,2.9000000000000012,0,True,[8353.198],15,0.1,0.3,True,66.625853799982,1.9659176034539745,[0.1   0.072 0.051 0.063 0.06  0.04  0.041],
47,7,2.9000000000000012,0,True,[8378.274],15,0.1,0.3,False,50.849227100028656,0.1728974118251858,[0.1   0.072 0.052 0.063 0.062 0.04  0.041],
48,7,0,1,False,None,15,0.1,0.3,True,None,
48,7,3.5000000000000018,35,False,None,15,0.1,0.3,False,None,0.0388302257151476,[0.029 1.341 0.969 1.438 1.815 1.066 1.232],
49,7,3.3000000000000016,0,True,[14959.118],15,0.1,0.3,True,90.09698929998558,2.402091424241944,[0.091 0.039 0.042 0.057 0.036 0.064 0.056],
49,7,3.3000000000000016,0,True,[15172.609],15,0.1,0.3,False,82.64188180002384,0.2674775454533202,[0.093 0.039 0.042 0.059 0.036 0.07  0.059],
0,8,3.1000000000000014,0,True,[14591.281],15,0.1,0.2,True,124.14774489996489,3.62944263548425,[0.054 0.071 0.065 0.063 0.051 0.071 0.025 0.091],
0,8,3.1000000000000014,0,True,[14977.401],15,0.1,0.2,False,37.002706500003114,0.09337833024291022,[0.055 0.076 0.067 0.066 0.054 0.074 0.026 0.1  ],
1,8,3.1000000000000014,0,True,[15583.423],15,0.1,0.2,True,108.41111109999474,3.124267767743027,[0.083 0.069 0.065 0.093 0.03  0.02  0.07  0.066],
1,8,3.2000000000000015,0,True,[15943.749],15,0.1,0.2,False,26.282410999992862,0.05652040351469623,[0.075 0.064 0.06  0.094 0.027 0.018 0.068 0.062],
2,8,3.1000000000000014,0,True,[9291.19],15,0.1,0.2,True,84.09587780002039,2.342303480645041,[0.034 0.079 0.03  0.091 0.035 0.023 0.028 0.043],
2,8,3.5000000000000018,1,False,None,15,0.1,0.2,False,None,0.07583133978260127,[0.023 0.055 0.02  0.065 0.024 0.014 0.019 0.139],
3,8,3.1000000000000014,0,True,[14291.05],15,0.1,0.2,True,160.17634330003057,4.786684048388364,[0.071 0.036 0.053 0.08  0.07  0.081 0.033 0.095],
3,8,3.5000000000000018,29,False,None,15,0.1,0.2,False,None,0.06685537195242033,[0.048 0.024 0.037 0.057 1.669 1.734 1.567 1.65 ],
4,8,3.1000000000000014,0,True,[11962.442],15,0.1,0.2,True,79.88956489996053,2.197730341914951,[0.073 0.01  0.016 0.054 0.054 0.096 0.048 0.065],
4,8,3.2000000000000015,0,True,[12160.797],15,0.1,0.2,False,35.06149820005521,0.08333031835900329,[0.066 0.009 0.016 0.05  0.051 0.093 0.044 0.063],
5,8,0,1,False,None,15,0.1,0.2,True,None,
5,8,3.5000000000000018,35,False,None,15,0.1,0.2,False,None,nan,[0.621 1.66  1.549 0.599 1.416 1.142 1.648 1.791],
6,8,3.1000000000000014,0,True,[17632.549],15,0.1,0.2,True,173.56791519990657,5.223442925797445,[0.056 0.086 0.092 0.095 0.027 0.015 0.084 0.06 ],
6,8,3.2000000000000015,0,True,[18261.869],15,0.1,0.2,False,35.65260769997258,0.0856502242145325,[0.051 0.084 0.092 0.094 0.025 0.014 0.079 0.056],
7,8,3.2000000000000015,0,True,[12716.839],15,0.1,0.2,True,94.9028731000144,2.59074992188107,[0.033 0.038 0.073 0.092 0.046 0.026 0.039 0.051],
7,8,3.3000000000000016,0,True,[13106.501],15,0.1,0.2,False,56.84887059999164,0.15038504090846277,[0.03  0.032 0.07  0.095 0.043 0.023 0.036 0.047],
8,8,3.3000000000000016,0,True,[17282.11],15,0.1,0.2,True,81.832619599998,2.10112866365252,[0.038 0.042 0.071 0.024 0.06  0.056 0.03  0.097],
8,8,3.5000000000000018,31,False,None,15,0.1,0.2,False,None,0.04865578640066087,[0.032 0.036 0.062 1.4   1.301 2.093 1.358 1.608],
9,8,3.4000000000000017,0,True,[19267.867],15,0.1,0.2,True,145.33307050005533,3.899206552948967,[0.096 0.038 0.05  0.038 0.043 0.033 0.052 0.068],
9,8,3.4000000000000017,0,True,[19631.303],15,0.1,0.2,False,46.42219929990824,0.11395595110576216,[0.097 0.039 0.052 0.04  0.045 0.035 0.053 0.076],
10,8,3.2000000000000015,0,True,[10880.467],15,0.1,0.2,True,95.66676469997037,2.6139250312517106,[0.046 0.036 0.025 0.024 0.027 0.068 0.039 0.092],
10,8,3.5000000000000018,31,False,None,15,0.1,0.2,False,None,0.04538565957448148,[0.034 0.027 1.398 1.371 1.654 1.68  1.601 1.424],
11,8,3.2000000000000015,0,True,[16157.566],15,0.1,0.2,True,105.74420909991022,2.928069240613695,[0.049 0.094 0.054 0.064 0.041 0.046 0.084 0.025],
11,8,3.3000000000000016,0,True,[16668.164],15,0.1,0.2,False,39.968042099964805,0.09445228030381259,[0.045 0.094 0.051 0.059 0.037 0.044 0.082 0.022],
12,8,3.1000000000000014,0,True,[10181.187],15,0.1,0.2,True,115.78199159994256,3.354980870987469,[0.093 0.066 0.027 0.057 0.054 0.024 0.027 0.049],
12,8,3.1000000000000014,0,True,[10236.407],15,0.1,0.2,False,47.86926329997368,0.1277029491888712,[0.093 0.068 0.027 0.058 0.054 0.024 0.028 0.051],
13,8,3.1000000000000014,0,True,[11878.452],15,0.1,0.2,True,91.49416519992519,2.5706661580761354,[0.033 0.092 0.052 0.049 0.042 0.072 0.061 0.034],
13,8,3.1000000000000014,0,True,[12017.617],15,0.1,0.2,False,63.44904710003175,0.1832833084688079,[0.034 0.096 0.054 0.049 0.043 0.075 0.062 0.035],
14,8,3.1000000000000014,0,True,[14315.693],15,0.1,0.2,True,100.94293999997899,2.8781210999943374,[0.03  0.021 0.027 0.025 0.087 0.073 0.086 0.095],
14,8,3.2000000000000015,0,True,[14679.835],15,0.1,0.2,False,71.83820899995044,0.20166221836279874,[0.027 0.019 0.025 0.023 0.084 0.069 0.082 0.092],
15,8,2.700000000000001,0,True,[7827.988],15,0.1,0.2,True,76.985572900041,2.4706670777716986,[0.047 0.053 0.04  0.085 0.081 0.085 0.051 0.094],
15,8,2.700000000000001,0,True,[7882.776],15,0.1,0.2,False,25.15006649994757,0.06712439259421511,[0.048 0.054 0.041 0.088 0.083 0.089 0.051 0.094],
16,8,2.9000000000000012,0,True,[11102.62],15,0.1,0.2,True,101.82353769999463,3.1287623310445585,[0.06  0.092 0.025 0.057 0.067 0.075 0.094 0.053],
16,8,3.5000000000000018,29,False,None,15,0.1,0.2,False,None,0.08476937272398455,[0.03  1.908 1.568 1.514 1.643 1.399 1.635 1.865],
17,8,3.0000000000000013,0,True,[15713.556],15,0.1,0.2,True,87.3326037999941,2.533644510002341,[0.083 0.075 0.068 0.073 0.094 0.045 0.068 0.074],
17,8,3.1000000000000014,0,True,[15977.943],15,0.1,0.2,False,55.20529750001151,0.1525744758058159,[0.075 0.069 0.062 0.067 0.093 0.041 0.066 0.073],
18,8,3.2000000000000015,0,True,[17756.275],15,0.1,0.2,True,97.6829701999668,2.678138840612519,[0.091 0.061 0.07  0.059 0.031 0.046 0.082 0.058],
18,8,3.2000000000000015,0,True,[18044.663],15,0.1,0.2,False,60.44657719996758,0.1644980839814707,[0.091 0.062 0.072 0.06  0.031 0.047 0.09  0.061],
19,8,3.3000000000000016,0,True,[19956.9],15,0.1,0.2,True,123.25070119998418,3.3221056212134883,[0.039 0.093 0.079 0.053 0.03  0.065 0.06  0.046],
19,8,3.4000000000000017,0,True,[20646.476],15,0.1,0.2,False,142.11570910003502,0.40578226029088804,[0.036 0.093 0.077 0.052 0.028 0.062 0.058 0.044],
20,8,0.5,1,False,None,15,0.1,0.2,True,None,
